query_id,question_number,source,question,model,ground_truth_sparql,generated_sparql,syntax_ok,returns_results,perfect_match,gt_num_rows,gt_num_cols,gen_num_rows,gen_num_cols,arity_matching_f1,exact_match_f1,entity_set_f1,row_matching_f1,best_subset_column_f1,less_columns_flag,prompt_tokens,completion_tokens,total_tokens
LBNL_006,4,LLM_3,"Which underfloor distribution devices serve which thermal zones, and from which air handling units do they receive air?",google/gemini-flash,"PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?uft_label ?zone_label ?rtu_label where {
?uft a ex1:UFT .
?uft rdfs:label ?uft_label .
?uft s223:connectedTo ?junction .
?junction s223:connectedTo ?ds .
?ds a s223:DomainSpace .
?zone s223:hasDomainSpace ?ds .
?zone rdfs:label ?zone_label .

?uft s223:connectedFrom ?plenum .
?plenum s223:connected ?rtu .
?rtu a s223:AirHandlingUnit .
?rtu rdfs:label ?rtu_label .
}","PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT DISTINCT ?uft ?zone ?ahu
WHERE {
  # Identify Underfloor Distribution devices (UFTs)
  ?uft a ex1:UFT .

  # Link UFT to the Zone it serves
  # In 223p, equipment serves a zone, often through a connection point
  # that is part of the zone's boundary.
  ?uft s223:connectedTo ?zone .
  ?zone a s223:Zone .

  # Traverse the air flow path from the AHU to the UFT.
  # We look for an AHU (Equipment) that is upstream of the UFT.
  # We use the transitive property of connectedFrom to find the source AHU.
  ?uft s223:connectedFrom+ ?ahu .
  
  # Identify the AHU. In this specific dataset, AHUs are Equipment 
  # that contain components like fans/coils and are labeled as RTUs.
  ?ahu a s223:Equipment .
  ?ahu rdfs:label ?ahuLabel .
  FILTER(CONTAINS(STR(?ahuLabel), ""RTU""))

  # Ensure the connection is part of the air medium path
  ?uft s223:hasConnectionPoint ?cp .
  ?cp s223:hasMedium s223:Fluid-Air .
}",False,False,False,50,3,0,0,0.0,0.0,0.0,0.0,0.0,False,292360,1621,293981
LBNL_006,5,LLM_4,How are thermal zones linked to air handling units through underfloor terminals?,google/gemini-flash,"PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?uft_label ?zone_label ?rtu_label where {
?uft a ex1:UFT .
?uft rdfs:label ?uft_label .
?uft s223:connectedTo ?junction .
?junction s223:connectedTo ?ds .
?ds a s223:DomainSpace .
?zone s223:hasDomainSpace ?ds .
?zone rdfs:label ?zone_label .

?uft s223:connectedFrom ?plenum .
?plenum s223:connected ?rtu .
?rtu a s223:AirHandlingUnit .
?rtu rdfs:label ?rtu_label .
}","PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT DISTINCT ?zone ?terminal ?ahu
WHERE {
  # 1. Identify the Zone
  ?zone a s223:Zone .

  # 2. Link Zone to Terminal Unit
  # ASHRAE 223p uses connectedTo to relate Connectables (Equipment/Zones)
  ?terminal s223:connectedTo ?zone .
  
  # 3. Identify the Terminal Unit
  # Using the requested class and checking for Underfloor Terminal types
  ?terminal a ?terminalType .
  FILTER (?terminalType IN (s223:TerminalUnit, <http://data.ashrae.org/standard223/data/lbnl-example-2#UFT>)) .

  # 4. Link Terminal Unit to the upstream AHU/RTU
  # In 223p topology, the AHU is connectedTo the terminal unit
  ?ahu s223:connectedTo ?terminal .

  # 5. Identify the AHU
  # AHUs are Equipment that typically have a Role-Supply or are the source of the connection
  ?ahu a s223:Equipment .
  
  # Ensure we are not matching the terminal to itself
  FILTER (?ahu != ?terminal)
}",True,False,False,50,3,0,3,1.0,0.0,0.0,0.0,0.0,False,292614,1798,294412
LBNL_006,6,LLM_5,Which zones are served by which air handling units via the underfloor air distribution system?,google/gemini-flash,"PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?uft_label ?zone_label ?rtu_label where {
?uft a ex1:UFT .
?uft rdfs:label ?uft_label .
?uft s223:connectedTo ?junction .
?junction s223:connectedTo ?ds .
?ds a s223:DomainSpace .
?zone s223:hasDomainSpace ?ds .
?zone rdfs:label ?zone_label .

?uft s223:connectedFrom ?plenum .
?plenum s223:connected ?rtu .
?rtu a s223:AirHandlingUnit .
?rtu rdfs:label ?rtu_label .
}","PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
PREFIX bob: <http://data.ashrae.org/standard223/si-builder#>

SELECT DISTINCT ?zone ?ahu
WHERE {
  # Identify the Air Handling Unit (RTU)
  ?ahu a s223:Equipment .
  ?ahu s223:hasProperty ?p .
  ?p s223:hasExternalReference ?ref .
  FILTER(CONTAINS(STR(?ref), ""rtu""))

  # Identify the Underfloor Air Distribution terminal (UFT)
  ?uft a ?uftType .
  VALUES ?uftType { ex1:UFT ex1:UFT_Fan s223:FanPoweredTerminal }

  # Link AHU to UFT via the Plenum
  # AHU -> ConnectionPoint -> Connection -> ConnectionPoint -> Plenum
  ?ahu s223:hasConnectionPoint ?cp1 .
  ?conn1 s223:cnx ?cp1, ?cp2 .
  ?cp2 s223:isConnectionPointOf ?plenum .
  ?plenum a ex1:Plenum .

  # Plenum -> ConnectionPoint -> Connection -> ConnectionPoint -> UFT
  ?plenum s223:hasConnectionPoint ?cp3 .
  ?conn2 s223:cnx ?cp3, ?cp4 .
  ?cp4 s223:isConnectionPointOf ?uft .

  # Link UFT to the Zone
  # Terminal serves the zone via hasDomainSpace or bob:airOutlet
  { ?uft s223:hasDomainSpace ?zone . }
  UNION
  { ?uft bob:airOutlet ?cp5 . ?cp5 s223:cnx ?conn3 . ?conn3 s223:cnx ?cp6 . ?cp6 s223:isConnectionPointOf ?zone . }
  
  ?zone a s223:Zone .
}",False,False,False,50,3,0,0,0.0,0.0,0.0,0.0,0.0,False,292639,1768,294407
LBNL_007,1,human,"What are the labels of the air temperature sensors (in °F), their quantifiable observable properties, and the domain spaces they’re located in, specifically for sensors placed in HVAC core spaces?",google/gemini-flash,"PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?sensor_label ?sensor_prop_label ?ds_label where {
?sensor a s223:Sensor .
?sensor s223:observes ?sensor_prop .
?sensor rdfs:label ?sensor_label .
?sensor_prop a s223:QuantifiableObservableProperty .
?sensor_prop qudt:hasQuantityKind quantitykind:Temperature .
?sensor_prop qudt:hasUnit unit:DEG_F .
?sensor_prop s223:ofMedium s223:Fluid-Air .
?sensor_prop rdfs:label ?sensor_prop_label .

?sensor s223:hasObservationLocation ?ds .
?ds a s223:DomainSpace .
?ds s223:hasDomain s223:Domain-HVAC .
?ds rdfs:label ?ds_label .
?ds a ex1:CoreSpace .
}","PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX unit: <http://qudt.org/vocab/unit/>

SELECT DISTINCT ?sensorLabel ?property ?domainSpace
WHERE {
  # Identify air temperature sensors
  ?sensor a <http://data.ashrae.org/standard223/si-builder#AirTemperatureSensor> .
  ?sensor rdfs:label ?sensorLabel .

  # Identify their quantifiable observable properties
  ?sensor s223:observes ?property .
  ?property a s223:QuantifiableObservableProperty .
  
  # Filter for properties in Fahrenheit
  ?property qudt:hasUnit unit:DEG_F .

  # Identify the domain space they are located in
  ?sensor s223:hasObservationLocation ?domainSpace .
  ?domainSpace a s223:DomainSpace .

  # Specifically for sensors placed in HVAC core spaces
  ?domainSpace a ex1:CoreSpace .
}",True,True,False,26,3,26,3,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,96957,425,97382
LBNL_007,2,LLM_1,"What are the labels of the sensors that observe a quantifiable observable property of temperature with unit degrees Fahrenheit on fluid air, and what are the labels of those temperature properties and the domain spaces (with domain HVAC and defined as core spaces) where those sensors have their observation location?",google/gemini-flash,"PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?sensor_label ?sensor_prop_label ?ds_label where {
?sensor a s223:Sensor .
?sensor s223:observes ?sensor_prop .
?sensor rdfs:label ?sensor_label .
?sensor_prop a s223:QuantifiableObservableProperty .
?sensor_prop qudt:hasQuantityKind quantitykind:Temperature .
?sensor_prop qudt:hasUnit unit:DEG_F .
?sensor_prop s223:ofMedium s223:Fluid-Air .
?sensor_prop rdfs:label ?sensor_prop_label .

?sensor s223:hasObservationLocation ?ds .
?ds a s223:DomainSpace .
?ds s223:hasDomain s223:Domain-HVAC .
?ds rdfs:label ?ds_label .
?ds a ex1:CoreSpace .
}","PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>

SELECT DISTINCT ?sensorLabel ?propLabel ?spaceLabel
WHERE {
  ?sensor a s223:Sensor ;
          rdfs:label ?sensorLabel ;
          s223:observes ?prop ;
          s223:hasObservationLocation ?space .

  ?prop a s223:QuantifiableObservableProperty ;
        rdfs:label ?propLabel ;
        qudt:hasQuantityKind quantitykind:Temperature ;
        qudt:hasUnit unit:DEG_F ;
        s223:ofMedium s223:Fluid-Air .

  ?space a s223:DomainSpace ;
         a ex1:CoreSpace ;
         rdfs:label ?spaceLabel ;
         s223:hasDomain s223:Domain-HVAC .
}",True,True,True,26,3,26,3,1.0,1.0,1.0,1.0,1.0,False,97001,449,97450
LBNL_007,3,LLM_2,"Which sensors measure air temperature in degrees Fahrenheit, what are the names of the temperature properties they observe, and in which HVAC core spaces are they located?",google/gemini-flash,"PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?sensor_label ?sensor_prop_label ?ds_label where {
?sensor a s223:Sensor .
?sensor s223:observes ?sensor_prop .
?sensor rdfs:label ?sensor_label .
?sensor_prop a s223:QuantifiableObservableProperty .
?sensor_prop qudt:hasQuantityKind quantitykind:Temperature .
?sensor_prop qudt:hasUnit unit:DEG_F .
?sensor_prop s223:ofMedium s223:Fluid-Air .
?sensor_prop rdfs:label ?sensor_prop_label .

?sensor s223:hasObservationLocation ?ds .
?ds a s223:DomainSpace .
?ds s223:hasDomain s223:Domain-HVAC .
?ds rdfs:label ?ds_label .
?ds a ex1:CoreSpace .
}","PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>

SELECT DISTINCT ?sensor ?propLabel ?space
WHERE {
  # Find sensors that observe a property
  ?sensor s223:observes ?property .
  
  # Ensure the property is a temperature property in Fahrenheit
  ?property qudt:hasQuantityKind quantitykind:Temperature ;
            qudt:hasUnit unit:DEG_F ;
            rdfs:label ?propLabel .

  # Filter for properties related to Air medium
  # In 223p, this can be via ofMedium or hasMedium on the property or its context
  ?property (s223:ofMedium|s223:hasMedium) s223:Fluid-Air .

  # Find the space associated with the sensor or the property
  # Using hasPhysicalLocation or hasObservationLocation
  ?sensor (s223:hasPhysicalLocation|s223:hasObservationLocation) ?space .

  # Ensure the space is a DomainSpace (HVAC context) and check for 'Core' in label/type
  ?space a s223:DomainSpace .
  ?space rdfs:label ?spaceLabel .
  FILTER(CONTAINS(LCASE(?spaceLabel), ""core""))
}",True,True,False,26,3,26,3,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,194312,990,195302
LBNL_007,4,LLM_3,"Which Fahrenheit air temperature sensors are installed in core areas of the HVAC domain, and what are the labels of those sensors, their measurement points, and the spaces?",google/gemini-flash,"PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?sensor_label ?sensor_prop_label ?ds_label where {
?sensor a s223:Sensor .
?sensor s223:observes ?sensor_prop .
?sensor rdfs:label ?sensor_label .
?sensor_prop a s223:QuantifiableObservableProperty .
?sensor_prop qudt:hasQuantityKind quantitykind:Temperature .
?sensor_prop qudt:hasUnit unit:DEG_F .
?sensor_prop s223:ofMedium s223:Fluid-Air .
?sensor_prop rdfs:label ?sensor_prop_label .

?sensor s223:hasObservationLocation ?ds .
?ds a s223:DomainSpace .
?ds s223:hasDomain s223:Domain-HVAC .
?ds rdfs:label ?ds_label .
?ds a ex1:CoreSpace .
}","PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>

SELECT DISTINCT ?sensor ?sensorLabel ?property ?space
WHERE {
  # 1. Identify the sensor and its label
  ?sensor a ?sensorType .
  FILTER(?sensorType IN (s223:Sensor, s223:TemperatureSensor))
  ?sensor rdfs:label ?sensorLabel .

  # 2. Identify the property being observed (Measurement Point)
  ?sensor s223:observes ?property .
  
  # 3. Filter for Fahrenheit and Air medium
  ?property qudt:hasUnit unit:DEG_F .
  ?property (s223:ofMedium|s223:hasMedium) ?medium .
  FILTER(CONTAINS(STR(?medium), ""Air""))

  # 4. Identify the Space (Core areas in HVAC domain)
  ?space a s223:DomainSpace .
  ?space s223:hasDomain s223:Domain-HVAC .
  
  # Identify 'Core' areas via label or specific class ex1:CoreSpace
  {
    ?space a ex1:CoreSpace .
  } UNION {
    ?space rdfs:label ?spaceLabel .
    FILTER(CONTAINS(LCASE(?spaceLabel), ""core""))
  }

  # 5. Link Sensor/Property to the Space
  # In 223p, sensors observe properties which are aspects of spaces or equipment
  {
    ?sensor s223:hasObservationLocation ?space .
  } UNION {
    ?property s223:hasObservationLocation ?space .
  } UNION {
    ?sensor s223:hasPhysicalLocation ?space .
  }
}",True,True,False,26,3,26,4,0.8571428571428571,0.0,0.3333333333333333,0.0,0.3333333333333333,False,194524,1126,195650
LBNL_007,5,LLM_4,"Identify the air temperature sensing devices using Fahrenheit in HVAC core spaces and provide their sensor names, the corresponding measurement labels, and the space names.",google/gemini-flash,"PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?sensor_label ?sensor_prop_label ?ds_label where {
?sensor a s223:Sensor .
?sensor s223:observes ?sensor_prop .
?sensor rdfs:label ?sensor_label .
?sensor_prop a s223:QuantifiableObservableProperty .
?sensor_prop qudt:hasQuantityKind quantitykind:Temperature .
?sensor_prop qudt:hasUnit unit:DEG_F .
?sensor_prop s223:ofMedium s223:Fluid-Air .
?sensor_prop rdfs:label ?sensor_prop_label .

?sensor s223:hasObservationLocation ?ds .
?ds a s223:DomainSpace .
?ds s223:hasDomain s223:Domain-HVAC .
?ds rdfs:label ?ds_label .
?ds a ex1:CoreSpace .
}","PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX unit: <http://qudt.org/vocab/unit/>

SELECT DISTINCT ?sensorName ?measurementLabel ?spaceName
WHERE {
  # Identify the HVAC core spaces
  ?space a ex1:CoreSpace .
  ?space rdfs:label ?spaceName .

  # Identify the sensor and the property it observes
  ?sensor s223:observes ?property .
  ?sensor rdfs:label ?sensorName .

  # Ensure the property is a temperature measurement in Fahrenheit
  ?property qudt:hasUnit unit:DEG_F .
  ?property qudt:hasQuantityKind quantitykind:Temperature .
  ?property rdfs:label ?measurementLabel .

  # Ensure the property is associated with Air
  ?property s223:ofMedium s223:Fluid-Air .

  # Link the sensor/property to the space using various 223p patterns
  {
    ?space s223:hasProperty ?property .
  } UNION {
    ?property s223:isPropertyOf ?space .
  } UNION {
    ?sensor s223:hasObservationLocation ?space .
  } UNION {
    ?sensor s223:hasPhysicalLocation ?space .
  }
}",True,True,True,26,3,26,3,1.0,1.0,1.0,1.0,1.0,False,194619,1133,195752
LBNL_007,6,LLM_5,Can you list all sensors monitoring air temperature in Fahrenheit within core HVAC areas along with their measurement point names and the names of their locations?,google/gemini-flash,"PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ex1: <http://data.ashrae.org/standard223/data/lbnl-example-2#>
SELECT distinct ?sensor_label ?sensor_prop_label ?ds_label where {
?sensor a s223:Sensor .
?sensor s223:observes ?sensor_prop .
?sensor rdfs:label ?sensor_label .
?sensor_prop a s223:QuantifiableObservableProperty .
?sensor_prop qudt:hasQuantityKind quantitykind:Temperature .
?sensor_prop qudt:hasUnit unit:DEG_F .
?sensor_prop s223:ofMedium s223:Fluid-Air .
?sensor_prop rdfs:label ?sensor_prop_label .

?sensor s223:hasObservationLocation ?ds .
?ds a s223:DomainSpace .
?ds s223:hasDomain s223:Domain-HVAC .
?ds rdfs:label ?ds_label .
?ds a ex1:CoreSpace .
}","PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX quantitykind: <http://qudt.org/vocab/quantitykind/>

SELECT DISTINCT ?sensor ?sensorLabel ?locationLabel
WHERE {
  # Identify the sensor and the property it observes
  ?sensor a s223:Sensor ;
          s223:observes ?property .

  # Ensure the property is a Temperature measurement of Air in Fahrenheit
  ?property qudt:hasQuantityKind quantitykind:Temperature ;
            s223:ofMedium s223:Fluid-Air ;
            qudt:hasUnit unit:DEG_F .

  # Identify the location of the sensor or the observation
  ?sensor s223:hasPhysicalLocation | s223:hasObservationLocation ?location .

  # Filter for locations that are DomainSpaces (standard 223p spatial class for HVAC context)
  # and ensure they are associated with the HVAC domain
  ?location a s223:DomainSpace ;
            s223:hasDomain s223:Domain-HVAC .

  # Retrieve labels for the sensor and the location
  OPTIONAL { ?sensor rdfs:label ?sensorLabel }
  OPTIONAL { ?location rdfs:label ?locationLabel }
}",True,True,False,26,3,26,3,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,False,194491,1070,195561
MORTAR_001,1,human,What are the brick points in this graph?,google/gemini-flash,"PREFIX bacnet: <http://data.ashrae.org/bacnet/2020#>
PREFIX brick: <https://brickschema.org/schema/Brick#>
PREFIX bsh: <https://brickschema.org/schema/BrickShape#>
PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX ns2: <http://buildsys.org/ontologies/bldg11#>
PREFIX ns3: <http://buildsys.org/ontologies/bldg11#bldg11.CHW.Pump1_Start/>
PREFIX ns4: <http://buildsys.org/ontologies/bldg11#bldg11.CHW.Pump2_Start/>
PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX qudtqk: <http://qudt.org/vocab/quantitykind/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rec: <https://w3id.org/rec#>
PREFIX ref: <https://brickschema.org/schema/Brick/ref#>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX sdo: <http://schema.org/>
PREFIX sh: <http://www.w3.org/ns/shacl#>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX sosa: <http://www.w3.org/ns/sosa/>
PREFIX tag: <https://brickschema.org/schema/BrickTag#>
PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX vcard: <http://www.w3.org/2006/vcard/ns#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>

SELECT ?point ?point_type WHERE { ?point rdf:type/rdfs:subClassOf* brick:Point . ?point rdf:type ?point_type . }",SELECT DISTINCT ?point WHERE { ?point a ?type . ?type rdfs:subClassOf* brick:Point . },True,True,False,1347,2,1257,1,0.6666666666666666,0.0,0.0,0.0,0.5,True,76476,106,76582
MORTAR_001,2,human,Can you find nodes that has information about an external reference?,google/gemini-flash,"PREFIX bacnet: <http://data.ashrae.org/bacnet/2020#>
PREFIX brick: <https://brickschema.org/schema/Brick#>
PREFIX bsh: <https://brickschema.org/schema/BrickShape#>
PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX ns2: <http://buildsys.org/ontologies/bldg11#>
PREFIX ns3: <http://buildsys.org/ontologies/bldg11#bldg11.CHW.Pump1_Start/>
PREFIX ns4: <http://buildsys.org/ontologies/bldg11#bldg11.CHW.Pump2_Start/>
PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX qudtqk: <http://qudt.org/vocab/quantitykind/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rec: <https://w3id.org/rec#>
PREFIX ref: <https://brickschema.org/schema/Brick/ref#>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX sdo: <http://schema.org/>
PREFIX sh: <http://www.w3.org/ns/shacl#>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX sosa: <http://www.w3.org/ns/sosa/>
PREFIX tag: <https://brickschema.org/schema/BrickTag#>
PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX vcard: <http://www.w3.org/2006/vcard/ns#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>

SELECT ?point ?point_type WHERE { ?point rdf:type/rdfs:subClassOf* brick:Point . ?point rdf:type ?point_type . }","PREFIX ref: <https://brickschema.org/schema/Brick/ref#>

SELECT DISTINCT ?node ?externalReference
WHERE {
  ?node ref:hasExternalReference ?externalReference .
}",True,True,False,1347,2,902,2,1.0,0.0,0.4108635097493036,0.0,0.41086350974930363,False,76498,125,76623
MORTAR_001,3,human,What points does this graph have?,google/gemini-flash,"PREFIX bacnet: <http://data.ashrae.org/bacnet/2020#>
PREFIX brick: <https://brickschema.org/schema/Brick#>
PREFIX bsh: <https://brickschema.org/schema/BrickShape#>
PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX ns2: <http://buildsys.org/ontologies/bldg11#>
PREFIX ns3: <http://buildsys.org/ontologies/bldg11#bldg11.CHW.Pump1_Start/>
PREFIX ns4: <http://buildsys.org/ontologies/bldg11#bldg11.CHW.Pump2_Start/>
PREFIX owl: <http://www.w3.org/2002/07/owl#>
PREFIX qudt: <http://qudt.org/schema/qudt/>
PREFIX qudtqk: <http://qudt.org/vocab/quantitykind/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX rec: <https://w3id.org/rec#>
PREFIX ref: <https://brickschema.org/schema/Brick/ref#>
PREFIX s223: <http://data.ashrae.org/standard223#>
PREFIX sdo: <http://schema.org/>
PREFIX sh: <http://www.w3.org/ns/shacl#>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX sosa: <http://www.w3.org/ns/sosa/>
PREFIX tag: <https://brickschema.org/schema/BrickTag#>
PREFIX unit: <http://qudt.org/vocab/unit/>
PREFIX vcard: <http://www.w3.org/2006/vcard/ns#>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>

SELECT ?point ?point_type WHERE { ?point rdf:type/rdfs:subClassOf* brick:Point . ?point rdf:type ?point_type . }",SELECT DISTINCT ?point WHERE { ?point a/rdfs:subClassOf* brick:Point . },True,True,False,1347,2,1257,1,0.6666666666666666,0.0,0.0,0.0,0.5,True,153080,253,153333
